date,open,close,high,low
2/26/2018 16:56:00,87295.86,87652.64,88317.83,87241.92
2/27/2018 16:56:00,87648.98,86935.44,87839.35,86612.93
2/28/2018 16:56:00,86939.29,85353.6,87109.23,85199.13
3/1/2018 16:56:00,85337.16,85377.79,86260.48,84639.55
3/2/2018 16:56:00,85377.82,85761.34,85761.34,83896.94
3/5/2018 16:56:00,85761.19,86022.83,86164.8,85053.33
3/6/2018 16:56:00,86023.05,85653.02,86930.55,85653.02
3/7/2018 16:56:00,85652.9,85483.55,85652.9,84396.91
3/8/2018 16:56:00,85509.88,84984.61,85829.53,84491.49
3/9/2018 16:56:00,84987.15,86371.41,86388.75,84749.29
3/12/2018 16:56:00,86386.22,86900.43,87045.75,86386.22
3/13/2018 16:56:00,86902.49,86383.85,87333.24,86118.93
3/14/2018 16:56:00,86383.17,86050.96,86969.99,85690.89
3/15/2018 16:56:00,86050.73,84928.2,86050.73,84719.69
3/16/2018 16:56:00,84928.2,84886.49,85494.68,84525.46
3/19/2018 16:56:00,84886.15,83913.06,84886.15,83677.64
3/20/2018 16:56:00,83918.78,84163.8,84411.65,83682.04
3/21/2018 16:56:00,84165.84,84976.59,85145.34,84080.02
3/22/2018 16:56:00,84984.14,84767.88,85499.17,84196.6
3/23/2018 16:56:00,84766.09,84377.19,85449.54,84041.53
3/26/2018 16:56:00,84377.31,85087.86,85552.72,84356.76
3/27/2018 16:56:00,85102.68,83808.06,85295.81,83542.05
3/28/2018 16:56:00,83805.7,83874.14,83889,82911.67
3/29/2018 16:56:00,83874.14,85365.56,85708,83874.14
4/2/2018 16:56:00,85364.83,84666.44,85675.48,84165.56
4/3/2018 16:56:00,84668.89,84623.46,85411.27,84209.58
4/4/2018 16:56:00,84610.3,84359.69,84610.3,82826.04
4/5/2018 16:56:00,84373.95,85209.66,86147.75,84373.95
4/6/2018 16:56:00,85209.66,84820.42,85209.66,83832.67
4/9/2018 16:56:00,84832.44,83307.23,85110.06,83154.65
4/10/2018 16:56:00,83312.03,84510.36,84537.82,83312.03
4/11/2018 16:56:00,84493.89,85245.59,85416.54,84340.41
4/12/2018 16:56:00,85245.59,85443.53,85576.9,85025.38
4/13/2018 16:56:00,85441.03,84334.41,85441.03,84143.7
4/16/2018 16:56:00,84328.2,82861.58,84591.47,82761.97
4/17/2018 16:56:00,82862.26,84086.13,84191.19,82809.56
4/18/2018 16:56:00,84090.28,85776.46,86149.14,84090.28
4/19/2018 16:56:00,85774.78,85824.26,86059.44,85197.28
4/20/2018 16:56:00,85823.13,85550.09,85823.13,85024.85
4/23/2018 16:56:00,85520.42,85602.5,85745.94,84710.73
4/24/2018 16:56:00,85603.18,85469.08,86577.74,85105.85
4/25/2018 16:56:00,85465.87,85044.39,85465.87,84348.7
4/26/2018 16:56:00,85051.35,86383.2,86383.2,85051.35
4/27/2018 16:56:00,86383.2,86444.66,87178.65,86262.43
4/30/2018 16:56:00,86442.7,86115.5,86739.48,85978.54
5/2/2018 16:56:00,86110.76,84547.09,86110.76,84382.57
5/3/2018 16:56:00,84546.82,83288.14,84562.37,83178.35
5/4/2018 16:56:00,83286.38,83118.03,83670.63,82745.64
5/7/2018 16:56:00,83122.31,82714.43,83642.91,82601.51
5/8/2018 16:56:00,82714.98,82956.05,83408.91,82201.28
5/9/2018 16:56:00,82977.48,84265.49,84447.31,82855.18
5/10/2018 16:56:00,84283.91,85861.2,86200.93,84283.91
5/11/2018 16:56:00,85861.42,85220.24,86406.22,85183.37
5/14/2018 16:56:00,85221.9,85232.18,86105.04,84687.67
5/15/2018 16:56:00,85224.78,85130.42,85231.47,83829.79
5/16/2018 16:56:00,85121.64,86536.97,86678.21,85043.6
5/17/2018 16:56:00,86536.52,83621.95,86536.52,83377.37
5/18/2018 16:56:00,83613.64,83081.88,83613.64,81390.93
5/21/2018 16:56:00,83095.39,81815.32,83882.87,81575.52
5/22/2018 16:56:00,81817.42,82738.88,83395.91,81612.62
5/23/2018 16:56:00,82741.54,80867.29,82741.54,80867.29
5/24/2018 16:56:00,80859.8,80122.31,80859.8,79026.52
5/25/2018 16:56:00,80123.45,78897.66,80628.85,78622.41
5/28/2018 16:56:00,78886.48,75355.84,78886.48,75336.89
5/29/2018 16:56:00,75361.05,76071.97,77213.65,75361.05
5/30/2018 16:56:00,76057.54,76753.61,77096.63,75514.6
6/1/2018 16:56:00,76779.38,77239.75,78168.54,75524.43
6/4/2018 16:56:00,77243.91,78596.06,78637.44,77243.91
6/5/2018 16:56:00,78595.23,76641.72,78892.02,76412.03
6/6/2018 16:56:00,76641.03,76117.22,76966.87,75517.53
6/7/2018 16:56:00,76117.22,73851.46,76117.22,71161.52
6/8/2018 16:56:00,73847.88,72942.07,74031.36,71679.48
6/11/2018 16:56:00,72942.52,72307.77,73715.74,71843.01
6/12/2018 16:56:00,72308.33,72754.13,73321.55,72123.77
6/13/2018 16:56:00,72756.83,72122.14,72977.13,71035.03
6/14/2018 16:56:00,72151.33,71421.19,72707.61,71343.71
6/15/2018 16:56:00,71420.52,70757.73,71420.52,69582.5
6/18/2018 16:56:00,70757.06,69814.74,70757.06,69359.55
6/19/2018 16:56:00,69811.36,71394.34,72010.18,69068.77
6/20/2018 16:56:00,71396.77,72123.41,72617.28,71154.83
6/21/2018 16:56:00,72117.36,70074.9,72206.55,70018.65
6/22/2018 16:56:00,70076.53,70640.65,71057.56,69906.76
6/25/2018 16:56:00,70641.99,70952.97,71323.17,69779.24
6/26/2018 16:56:00,70967.67,71404.59,71621.51,70202.97
6/27/2018 16:56:00,71405.26,70609,72032.13,70133.96
6/28/2018 16:56:00,70609,71766.52,72092.31,70439.44
6/29/2018 16:56:00,71779.05,72762.51,73020.19,71779.05
7/2/2018 16:56:00,72762.51,72839.74,72839.74,71934.7
7/3/2018 16:56:00,72847.84,73667.75,74514.86,72847.84
7/4/2018 16:56:00,73667.4,74743.11,74904.36,73449.59
7/5/2018 16:56:00,74751.02,74553.06,75126.63,73755.83
7/6/2018 16:56:00,74557.62,75010.39,75064.74,74047.97
7/10/2018 16:56:00,75015.1,74862.38,75895.19,74431.23
7/11/2018 16:56:00,74862.38,74398.55,75024.51,74196.44
7/12/2018 16:56:00,74402.98,75856.22,75897.89,74402.98
7/13/2018 16:56:00,75856.22,76594.35,76682.09,75553.78
7/16/2018 16:56:00,76587.39,76652.58,76923.95,76129.27
7/17/2018 16:56:00,76652.52,78130.3,78522.17,76481.91
7/18/2018 16:56:00,78123.54,77362.63,78496.15,77163.55
7/19/2018 16:56:00,77359.85,77486.84,77486.84,75889.82
7/20/2018 16:56:00,77499.69,78571.29,79488.74,77499.69
7/23/2018 16:56:00,78571.29,77996.12,78639.38,77871.41
7/24/2018 16:56:00,78005.14,79154.98,79496.72,78005.14
7/25/2018 16:56:00,79154.02,80218.04,80436.63,79154.02
7/26/2018 16:56:00,80242.42,79405.34,80588.66,79081.32
7/27/2018 16:56:00,79405.45,79866.1,80250.92,79405.45
7/30/2018 16:56:00,79865.74,80275.59,80491.57,79699.03
7/31/2018 16:56:00,80279.31,79220.43,80279.31,79016.26
8/1/2018 16:56:00,79212.99,79301.65,79730.63,78768.87
8/2/2018 16:56:00,79237.2,79636.69,79896.29,78573.05
8/3/2018 16:56:00,79655.71,81434.98,81792.1,79655.71
8/6/2018 16:56:00,81444.64,81050.76,81764.9,80964.91
8/7/2018 16:56:00,81092.69,80346.52,81742.39,79923.07
8/8/2018 16:56:00,80346.52,79151.7,80911.99,78966.21
8/9/2018 16:56:00,79170.78,78767.99,79460.64,78156.47
8/10/2018 16:56:00,78766.07,76514.35,78766.07,76043.11
8/13/2018 16:56:00,76513,77496.45,77689.01,75931.14
8/14/2018 16:56:00,77498.61,78602.11,78741.69,77498.61
8/15/2018 16:56:00,78613.52,77077.99,78617.96,76828.55
8/16/2018 16:56:00,77084.96,76818.72,77703.73,76381.27
8/17/2018 16:56:00,76816.84,76028.5,76816.84,75632.81
8/20/2018 16:56:00,76028.61,76327.89,76497.03,75607.85
8/21/2018 16:56:00,76326.79,75180.4,76339.91,74914.79
8/22/2018 16:56:00,75171.37,76902.3,76904.48,74875.8
8/23/2018 16:56:00,76898.15,75633.77,77232.11,75465.85
8/24/2018 16:56:00,75647.35,76262.23,76628.66,75647.35
8/27/2018 16:56:00,76264.27,77929.68,78007.58,76264.27
8/28/2018 16:56:00,77927.7,77473.18,78038.05,77149.44
8/29/2018 16:56:00,77471.84,78388.83,78782.51,77399.08
8/30/2018 16:56:00,78388.83,76404.09,78388.83,76372.21
8/31/2018 16:56:00,76385.67,76677.53,77202.24,76025.96
9/3/2018 16:56:00,76675.48,76192.73,76675.48,75728.84
9/4/2018 16:56:00,76192.18,74711.8,76192.18,74605.49
9/5/2018 16:56:00,74712.14,75092.27,75369.51,74276.4
9/6/2018 16:56:00,75098.3,76416.01,76533.41,74986.42
9/10/2018 16:56:00,76416.01,76436.35,77293.01,76114.61
9/11/2018 16:56:00,76437.15,74656.51,76437.15,74274.51
9/12/2018 16:56:00,74679.79,75124.81,75679.52,74498.71
9/13/2018 16:56:00,75126.02,74686.67,75407.05,74500.94
9/14/2018 16:56:00,74686.67,75429.09,75704.76,74444.78
9/17/2018 16:56:00,75428.42,76788.85,76893.13,75227.25
9/18/2018 16:56:00,76780.71,78313.96,78454.46,76676.97
9/19/2018 16:56:00,78268.35,78168.66,79020.76,77623.92
9/20/2018 16:56:00,78168.66,78116.01,78943.89,77820.24
9/21/2018 16:56:00,78116.32,79444.29,80001.6,78116.32
9/24/2018 16:56:00,79446.73,77984.18,79446.73,77857.06
9/25/2018 16:56:00,77979.59,78630.14,78688.47,77005.45
9/26/2018 16:56:00,78634.18,78656.16,79460.89,78530.18
9/27/2018 16:56:00,78675.71,80000.09,80106.92,78675.71
9/28/2018 16:56:00,80000.09,79342.42,80000.09,78966.99
10/1/2018 16:56:00,79350.43,78623.66,79556.55,78090.72
10/2/2018 16:56:00,78625.46,81612.28,81778.19,78625.46
10/3/2018 16:56:00,81624.31,83273.4,85441.79,81622.97
10/4/2018 16:56:00,83275.01,82952.81,83430.4,81891.66
10/5/2018 16:56:00,82972.09,82321.52,83804.97,82029.95
10/8/2018 16:56:00,82324.46,86083.91,87333.09,82324.46
10/9/2018 16:56:00,86052.94,86087.55,86573.49,85432.7
10/10/2018 16:56:00,86084.48,83679.11,86084.57,83679.11
10/11/2018 16:56:00,83700.4,82921.08,84748.55,82607.34
10/15/2018 16:56:00,82922.49,83359.76,84278.04,82922.49
10/16/2018 16:56:00,83420.01,85717.56,85717.56,83420.01
10/17/2018 16:56:00,85713.92,85763.95,86167.32,84944.05
10/18/2018 16:56:00,85759.82,83847.12,85759.82,83845.84
10/19/2018 16:56:00,83845.35,84219.74,84954.41,83666.71
10/22/2018 16:56:00,84221.85,85596.69,85772.47,84221.85
10/23/2018 16:56:00,85595.34,85300.03,85595.34,84032.43
10/24/2018 16:56:00,85301.87,83063.56,85786.21,83034.85
10/25/2018 16:56:00,83124.32,84083.51,84830.92,83124.32
10/26/2018 16:56:00,84083.51,85719.87,85719.87,83497.17
10/29/2018 16:56:00,85012.11,83796.71,85869.37,82782.96
10/30/2018 16:56:00,83801.52,86885.71,86989.63,83801.52
10/31/2018 16:56:00,86888.69,87423.55,88028.2,86213.13
11/1/2018 16:56:00,87427.56,88419.05,89017.37,87094.01
11/5/2018 16:56:00,88418.37,89598.16,89598.16,88347.26
11/6/2018 16:56:00,89587.02,88668.92,89587.02,88065.84
11/7/2018 16:56:00,88676.31,87714.35,89564.71,87540.86
11/8/2018 16:56:00,87719.45,85620.13,88569.7,85620.13
11/9/2018 16:56:00,85620.13,85641.21,86233.42,84030.36
11/12/2018 16:56:00,85643.9,85524.7,86227.44,85009.29
11/13/2018 16:56:00,85531.13,84914.11,85940.63,84071.39
11/14/2018 16:56:00,84898.4,85973.06,85973.06,84267.01
11/16/2018 16:56:00,85974.89,88515.27,88516.46,85974.89
11/19/2018 16:56:00,88472.47,87900.83,88483.65,87046.54
11/21/2018 16:56:00,87896.13,87268.8,87896.13,86254.21
11/22/2018 16:56:00,87268.68,87477.44,87656.37,87221.67
11/23/2018 16:56:00,87479.45,86230.22,87479.45,85762.82
11/26/2018 16:56:00,86237.45,85546.51,87147.38,84904.74
11/27/2018 16:56:00,85547.48,87891.18,88017.9,85376.78
11/28/2018 16:56:00,87891.18,89250.82,89482.93,87153.47
11/29/2018 16:56:00,89249.06,89709.56,89909.58,88475.27
11/30/2018 16:56:00,89709.12,89504.03,90245.54,89257.73
12/3/2018 16:56:00,89511.16,89820.09,91242.22,89429.17
12/4/2018 16:56:00,89820.09,88624.45,90452.48,88041.23
12/5/2018 16:56:00,88644.17,89039.79,89111.2,88448.91
12/6/2018 16:56:00,88932.58,88846.48,88932.58,87025.06
12/7/2018 16:56:00,88849.12,88115.07,89985.99,87907.38
12/10/2018 16:56:00,88115.07,85914.71,88384.22,85914.71
12/11/2018 16:56:00,85918.08,86419.57,87520.48,85583.05
12/12/2018 16:56:00,86419.92,86977.46,87945.65,86419.92
12/13/2018 16:56:00,86979.07,87837.59,87842.49,86856.34
12/14/2018 16:56:00,87837.59,87449.5,88183.93,87106.12
12/17/2018 16:56:00,87448.03,86399.68,87819.9,86327.69
12/18/2018 16:56:00,86400.35,86610.49,87274.15,86400.35
12/19/2018 16:56:00,86616.59,85673.52,88101.07,85673.52
12/20/2018 16:56:00,85678.06,85269.29,86583.73,84755.68
12/21/2018 16:56:00,85268.82,85697.15,86554.05,85134.12
12/26/2018 16:56:00,85684.26,85136.1,85684.26,83891.74
12/27/2018 16:56:00,85140.6,85460.2,85738.96,84876.08
12/28/2018 16:56:00,85469.47,87887.26,88044.02,85469.47
1/2/2019 16:56:00,87887.26,91012.31,91478.84,87535.87
1/3/2019 16:56:00,91011,91564.25,91596.28,89921.57
1/4/2019 16:56:00,91576.64,91840.79,92701.36,90823.78
1/7/2019 16:56:00,91845.16,91699.05,92551.88,91288.27
1/8/2019 16:56:00,91699.05,92031.86,92230.99,91063.9
1/9/2019 16:56:00,92032.69,93613.04,93625.82,92028.41
1/10/2019 16:56:00,93599.15,93805.93,93987.17,93049.78
1/11/2019 16:56:00,93805.57,93658.31,93960.78,93358.67
1/14/2019 16:56:00,93644.87,94474.13,94474.13,93335.06
1/15/2019 16:56:00,94474.13,94055.72,94695.12,93401.51
1/16/2019 16:56:00,94056.82,94393.07,94393.07,93686.83
1/17/2019 16:56:00,94393.07,95351.09,95681.82,93950.41
1/18/2019 16:56:00,95386.26,96096.75,96395.98,95386.26
1/21/2019 16:56:00,96092.61,96009.77,96092.61,94862.85
1/22/2019 16:56:00,96008.44,95103.38,96069.51,94661.91
1/23/2019 16:56:00,95115.8,96558.42,96575.98,95115.8
1/24/2019 16:56:00,96557.73,97677.19,97677.19,96557.73
1/28/2019 16:56:00,97674.04,95443.88,97936.82,94783.03
1/29/2019 16:56:00,95508.28,95639.33,96751.32,95508.28
1/30/2019 16:56:00,95642.96,96996.21,97106.68,95642.96
1/31/2019 16:56:00,96996.45,97393.74,98405.21,96996.45
2/1/2019 16:56:00,97395.48,97861.27,98043.9,96990.33
2/4/2019 16:56:00,97861.27,98588.63,98588.63,96900.79
2/5/2019 16:56:00,98586.8,98311.2,98586.8,97596.41
2/6/2019 16:56:00,98307.91,94635.57,98307.91,94635.57
2/7/2019 16:56:00,94654,94405.59,95641.51,93507.18
2/8/2019 16:56:00,94401.26,95343.1,95485.59,93424.29
2/11/2019 16:56:00,95351.17,94412.91,95498.93,93736.67
2/12/2019 16:56:00,94419.93,96168.4,96571.42,94419.93
2/13/2019 16:56:00,96168.78,95842.4,96803.73,95388.93
2/14/2019 16:56:00,95842.52,98015.09,98018.83,94915.48
2/15/2019 16:56:00,98015.09,97525.91,98237.8,97083.07
2/18/2019 16:56:00,97526.51,96509.89,97526.51,96238.89
2/19/2019 16:56:00,96512.65,97659.15,98185.19,96512.65
2/20/2019 16:56:00,97661.29,96544.81,98543.68,96544.81
2/21/2019 16:56:00,96546.17,96932.27,97231.4,95793.1
2/22/2019 16:56:00,96928.8,97885.6,97886.63,96928.8
2/25/2019 16:56:00,97881.03,97239.9,98189.91,97087.23
2/26/2019 16:56:00,97242.44,97602.5,97903.97,97235.48
2/27/2019 16:56:00,97602.5,97307.31,97781.81,96885.98
2/28/2019 16:56:00,97307.38,95584.35,97528.01,95364.39
3/1/2019 16:56:00,95584.35,94603.75,96113.18,94393.59
3/6/2019 16:56:00,94603.63,94216.87,94889.38,93945.46
3/7/2019 16:56:00,94216.25,94340.17,94532.25,93728.95
3/8/2019 16:56:00,94340.17,95364.85,95475.68,93304.76
3/11/2019 16:56:00,95384.46,98026.62,98026.62,95384.46
3/12/2019 16:56:00,98038.1,97828.03,98149.69,97266.94
3/13/2019 16:56:00,97831.23,98903.88,99267.22,97464.1
3/14/2019 16:56:00,98904.72,98604.67,99035.54,97775.83
3/15/2019 16:56:00,98604.99,99136.74,99393.33,98597.33
3/18/2019 16:56:00,99141.49,99993.92,100037.69,99141.43
3/19/2019 16:56:00,99990.91,99588.37,100438.87,99372.87
3/20/2019 16:56:00,99588.47,98041.37,99707.96,97980.93
3/21/2019 16:56:00,98041.14,96729.08,98045.97,95456.28
3/22/2019 16:56:00,96724.71,93735.15,96724.71,93379.64
3/25/2019 16:56:00,93735.41,93662.01,94383.78,93103.15
3/26/2019 16:56:00,93668.27,95306.82,95524.7,93668.27
3/27/2019 16:56:00,95297.25,91903.4,95297.25,91903.4
3/28/2019 16:56:00,91900.6,94388.94,94853.71,91584.26
3/29/2019 16:56:00,94401.69,95414.55,95862.75,94401.69
4/1/2019 16:56:00,95422.9,96054.45,96751.53,95422.9
4/2/2019 16:56:00,96199.81,95386.76,96690.17,94824.93
4/3/2019 16:56:00,95392.32,94491.48,96442.31,94124.4
4/4/2019 16:56:00,94502.6,96313.06,96393.56,94333.95
4/5/2019 16:56:00,96319.32,97108.17,97493.1,96152.08
4/8/2019 16:56:00,97110.05,97369.29,97610.25,96742.91
4/9/2019 16:56:00,97366.05,96291.79,97366.05,95487.57
4/10/2019 16:56:00,96291.79,95953.45,96902.14,95669.58
4/11/2019 16:56:00,95953.9,94754.7,95953.9,94173.36
4/12/2019 16:56:00,94746.92,92875,94768.18,92516.32
4/15/2019 16:56:00,92874.83,93082.97,93722.86,92697.05
4/16/2019 16:56:00,93082.09,94333.31,95061.95,92878.99
4/17/2019 16:56:00,94336.78,93284.75,95041.78,92337.54
4/18/2019 16:56:00,93285.33,94578.26,95140.29,93285.33
4/22/2019 16:56:00,94577.82,94588.06,95037.9,93720.5
4/23/2019 16:56:00,94590.49,95923.24,96315.4,94590.49
4/24/2019 16:56:00,95923.48,95045.43,95923.48,94163.33
4/25/2019 16:56:00,95026.88,96552.03,96552.03,94212.77
4/26/2019 16:56:00,96552.15,96236.04,96563.2,95620.12
4/29/2019 16:56:00,96253.53,96187.75,97123.09,96003.57
4/30/2019 16:56:00,96191.45,96353.33,96706.71,95613.24
5/2/2019 16:56:00,96339.31,95527.62,96339.31,95311.67
5/3/2019 16:56:00,95520.64,96007.89,96314.61,95520.64
5/6/2019 16:56:00,95991.51,95008.66,95991.51,94539.99
5/7/2019 16:56:00,95008.66,94388.73,95008.66,92749.7
5/8/2019 16:56:00,94388.56,95596.61,96311.89,94388.56
5/9/2019 16:56:00,95596.61,94807.85,95596.61,93883.23
5/10/2019 16:56:00,94809,94257.56,94847.83,93234.12
5/13/2019 16:56:00,94252.49,91726.54,94252.49,91599.97
5/14/2019 16:56:00,91736.48,92092.44,92528.53,91562.45
5/15/2019 16:56:00,92087.83,91623.44,92087.83,90294.63
5/16/2019 16:56:00,91621.82,90024.47,91621.82,89778.11
5/17/2019 16:56:00,90023.41,89992.73,91320.54,89408.93
5/20/2019 16:56:00,90005.81,91946.19,92116.51,89822.25
5/21/2019 16:56:00,91945.56,94484.63,94572.55,91945.56
5/22/2019 16:56:00,94485.43,94360.66,95211.75,93882.56
5/23/2019 16:56:00,94360.1,93910.03,94546.68,93299.97
5/24/2019 16:56:00,93912.05,93627.8,94899.52,93545.46
5/27/2019 16:56:00,93625.7,94864.25,95444.04,93625.7
5/28/2019 16:56:00,94863.04,96392.76,96551.8,94706.7
5/29/2019 16:56:00,96388.66,96566.55,96985.83,95689.78
5/30/2019 16:56:00,96565.54,97457.36,97939.08,96510.53
5/31/2019 16:56:00,97419.73,97030.32,97992.31,96792.4
6/3/2019 16:56:00,97035.78,97020.48,97756.75,96429.88
6/4/2019 16:56:00,97020.1,97380.28,97722.88,96593.43
6/5/2019 16:56:00,97381.37,95998.75,97686.14,95685.84
6/6/2019 16:56:00,96001.79,97204.85,97461.97,96001.79
6/7/2019 16:56:00,97204.85,97821.26,98325.57,97204.85
6/10/2019 16:56:00,97827.62,97466.69,97856,96782.23
6/11/2019 16:56:00,97466.69,98960,98984.6,97466.69
6/12/2019 16:56:00,98959.59,98320.88,99239.5,97831
6/13/2019 16:56:00,98321.11,98773.7,99364.48,98321.11
6/14/2019 16:56:00,98775.72,98040.06,98980.83,97600.83
6/17/2019 16:56:00,98037.52,97623.25,98439.36,97622.65
6/18/2019 16:56:00,97633.36,99404.39,99411.78,97633.36
6/19/2019 16:56:00,99403.24,100303.41,100327.15,98977.84
6/21/2019 16:56:00,100304.79,102012.64,102099.65,100304.79
6/24/2019 16:56:00,102017.56,102062.33,102617.31,101588.92
6/25/2019 16:56:00,102061.44,100092.95,102061.44,99890.22
6/26/2019 16:56:00,100094.59,100688.63,101126.24,100094.59
6/27/2019 16:56:00,100688.63,100723.97,101024.95,99420.64
6/28/2019 16:56:00,100726.43,100967.2,101562.52,100726.43
7/1/2019 16:56:00,100973.48,101339.68,102431.61,100973.48
7/2/2019 16:56:00,101342.31,100605.17,101564.53,100072.77
7/3/2019 16:56:00,100576.27,102043.11,102176.96,100451.36
7/4/2019 16:56:00,102046.55,103636.17,104021.6,102046.55
7/5/2019 16:56:00,103628.28,104089.47,104175.9,102621.7
7/8/2019 16:56:00,104090.14,104530.22,104679.3,103987.99
7/10/2019 16:56:00,104536.7,105817.06,106650.12,104536.7
7/11/2019 16:56:00,105818.26,105146.44,105885.5,104813.51
7/12/2019 16:56:00,105157.57,103905.99,105730.54,103903.06
7/15/2019 16:56:00,103909.11,103802.69,104577.91,103494.84
7/16/2019 16:56:00,103805.39,103775.41,104439.98,103361.08
7/17/2019 16:56:00,103775.14,103855.53,104453.09,103711.71
7/18/2019 16:56:00,103859.36,104716.59,104773.05,103859.36
7/19/2019 16:56:00,104716.41,103451.93,104722.64,103387.84
7/22/2019 16:56:00,103451.93,103949.46,104278.14,103451.93
7/23/2019 16:56:00,103949.46,103704.28,104429.57,103518.2
7/24/2019 16:56:00,103706.64,104119.54,104570.36,103706.64
7/25/2019 16:56:00,104118.8,102654.58,104439.7,102390.47
7/26/2019 16:56:00,102653.9,102818.93,103209.05,102196.31
7/29/2019 16:56:00,102817.42,103482.63,103482.63,102460.82
7/30/2019 16:56:00,103482.87,102932.76,103554.99,102596.13
7/31/2019 16:56:00,102945.65,101812.13,103128.7,100950.36
8/1/2019 16:56:00,101818.93,102125.94,104055.69,101818.93
8/2/2019 16:56:00,102122.39,102673.68,103179.66,101667.02
8/5/2019 16:56:00,102657.77,100097.75,102657.77,99630.09
8/6/2019 16:56:00,100097.51,102163.69,102178.08,100097.51
8/7/2019 16:56:00,102163.25,102782.37,102784.21,100476.12
8/8/2019 16:56:00,102782.37,104115.23,104281.89,102782.37
8/9/2019 16:56:00,104101.95,103996.16,104848.18,103546.67
8/12/2019 16:56:00,103945.84,101915.22,103945.84,101621.22
8/13/2019 16:56:00,101912.15,103299.47,103778.22,101414.44
8/14/2019 16:56:00,103270.08,100258.01,103270.08,99954.75
8/15/2019 16:56:00,100262.03,99056.91,101014.41,98200.36
8/16/2019 16:56:00,99059.12,99805.78,100566.93,99059.12
8/19/2019 16:56:00,99809.52,99468.67,100947.6,98908.19
8/20/2019 16:56:00,99471.93,99222.25,99664.75,98002.03
8/21/2019 16:56:00,99227.12,101201.9,101240.13,99221.27
8/22/2019 16:56:00,101209.02,100011.28,101469.05,100011.28
8/23/2019 16:56:00,100007.25,97667.49,100024.83,97085.21
8/26/2019 16:56:00,97686.54,96429.6,98435.96,95960.74
8/27/2019 16:56:00,96434.3,97276.19,97950.98,95855.3
8/28/2019 16:56:00,97273.35,98193.53,98346.03,96557.06
8/29/2019 16:56:00,98194.11,100524.43,100683.87,98194.11
8/30/2019 16:56:00,100526.27,101134.61,101551.35,100526.27
9/2/2019 16:56:00,101132.51,100625.74,101611.02,100625.74
9/3/2019 16:56:00,100626.38,99680.83,101416.66,99406.15
9/4/2019 16:56:00,99705.69,101200.89,101200.89,99705.69
9/5/2019 16:56:00,101203.84,102243,103258.48,101203.84
9/6/2019 16:56:00,102246.83,102935.43,103181.64,102245.98
9/9/2019 16:56:00,102936.68,103180.59,104259.77,102792.78
9/10/2019 16:56:00,103179.94,103031.5,103503.45,102230.73
9/11/2019 16:56:00,103035.89,103445.6,104155.86,103035.89
9/12/2019 16:56:00,103452.52,104370.91,104618.01,103452.52
9/13/2019 16:56:00,104371.1,103501.18,104699.2,103274.91
9/16/2019 16:56:00,103495.52,103680.41,104004.61,102782.33
9/17/2019 16:56:00,103679.69,104616.86,104618.93,103078.89
9/18/2019 16:56:00,104616.28,104531.93,104761.84,103684.12
9/19/2019 16:56:00,104555.31,104339.16,106001.35,104285.83
9/20/2019 16:56:00,104339.16,104817.4,105044.5,103913.5
9/23/2019 16:56:00,104817.39,104637.82,104817.39,104019.5
9/24/2019 16:56:00,104637.51,103875.66,104892.9,103503.53
9/25/2019 16:56:00,103856.87,104480.98,104480.98,103033.84
9/26/2019 16:56:00,104485.18,105319.4,105342.3,104337.39
9/27/2019 16:56:00,105319.4,105077.63,105632.94,104505.69
9/30/2019 16:56:00,105077.45,104745.32,105177.5,104638.18
10/1/2019 16:56:00,104745.06,104053.4,105121.16,103837.47
10/2/2019 16:56:00,104049.12,101031.44,104049.12,100943.82
10/3/2019 16:56:00,101031.44,101516.04,101560.23,99826.3
10/4/2019 16:56:00,101516.04,102551.32,102579.55,101057.36
10/7/2019 16:56:00,102546.02,100572.77,102546.02,100541.89
10/8/2019 16:56:00,100564.6,99981.4,101296.28,99867.59
10/9/2019 16:56:00,100005.44,101248.78,101566.59,100005.44
10/10/2019 16:56:00,101243.74,101817.13,102482.98,101152.12
10/11/2019 16:56:00,101818.6,103831.92,104380.89,101818.6
10/14/2019 16:56:00,103833.59,104301.58,104304.85,103438.47
10/15/2019 16:56:00,104298.53,104489.56,105047.62,104052.48
10/16/2019 16:56:00,104485.87,105422.8,105462.07,103521.08
10/17/2019 16:56:00,105388.63,105015.77,105891.19,104826.61
10/18/2019 16:56:00,105011.71,104728.89,105464.25,104524.97
10/21/2019 16:56:00,104728.89,106022.28,106026.91,104695.52
10/22/2019 16:56:00,106022.71,107381.11,107420.73,105927.32
10/23/2019 16:56:00,107381.11,107543.59,107958.82,107040.79
10/24/2019 16:56:00,107552.72,106986.15,107744.08,106592.72
10/25/2019 16:56:00,106989.54,107363.77,108083.26,106989.54
10/28/2019 16:56:00,107365.66,108187.06,108392.72,107362.47
10/29/2019 16:56:00,108189.32,107556.26,108195.22,107313.05
10/30/2019 16:56:00,107557.11,108407.54,108407.54,106668.4
10/31/2019 16:56:00,108403.12,107219.83,108403.12,106355.82
11/1/2019 16:56:00,107220.94,108195.63,108496.08,107220.43
11/4/2019 16:56:00,108195.72,108779.33,109352.13,108195.72
11/5/2019 16:56:00,108778.78,108719.02,109342.86,108252.78
11/6/2019 16:56:00,108719.02,108360.22,109633.14,107445.54
11/7/2019 16:56:00,108360.22,109580.57,109671.91,108360.22
